sampleID	P167_261-Asymptomatic-0-216-0-pro	P168_262-Asymptomatic-0-217-0-pro	P166_260-Asymptomatic-0-215-0-pro	P175_269-Asymptomatic-0-224-0-pro	P164_258-Asymptomatic-0-213-0-pro	P161_255-Asymptomatic-0-210-0-pro	P162_256-Asymptomatic-0-211-0-pro	P169_263-Asymptomatic-0-218-0-pro	P170_264-Asymptomatic-0-219-0-pro	P060_147-Mild-0-133-0-pro	P047_142-Mild-0-132-0-pro	P040_145-Mild-0-131-0-pro	P033_150-Mild-0-130-0-pro	P088_144-Severe-0-136-0-pro	P066_153-Mild-0-135-0-pro	P061_149-Mild-0-134-0-pro	P005_164-Asymptomatic-0-139-0-pro	P001_158-Asymptomatic-0-138-0-pro	P109_034-Severe-1-24-0-pro	P119_036-Severe-1-26-1-pro	P073_029-Death-1-27-1-pro	P080_027-Death-0-21-1-pro	P094_031-Severe-0-23-0-pro	P076_025-Death-0-28-1-pro	P057_188-Mild-0-163-0-pro	P178_272-Asymptomatic-0-227-0-pro	P027_148-Mild-0-120-0-pro	P029_099-Mild-0-121-0-pro	P039_140-Mild-0-122-0-pro	P063_154-Mild-0-123-0-pro	P081_139-Death-6-124-6-pro	P118_138-Severe-3-126-3-pro	P004_146-Mild-0-127-0-pro	P016_143-Mild-0-128-0-pro	P031_151-Mild-0-129-0-pro	P050_069-Mild-0-59-0-pro	P014_121-Mild-0-58-0-pro	P097_063-Severe-1-57-1-pro	P104_055-Severe-0-51-1-pro	P018_065-Mild-0-53-0-pro	P084_052-Critical-1-52-1-pro	P150_244-Asymptomatic-0-199-0-pro	P149_243-Asymptomatic-0-198-0-pro	P146_240-Asymptomatic-0-195-0-pro	P145_239-Asymptomatic-0-194-0-pro	P147_241-Asymptomatic-0-196-0-pro	P141_235-Asymptomatic-0-190-0-pro	P144_238-Asymptomatic-0-193-0-pro	P143_237-Asymptomatic-0-192-0-pro	P070_102-Mild-0-115-0-pro	P115_024-Severe-1-114-0-pro	P086_136-Critical-2-116-2-pro	P013_129-Mild-0-110-0-pro	P127_221-Asymptomatic-0-176-0-pro	P156_250-Asymptomatic-0-205-0-pro	P102_087-Severe-3-80-2-pro	P095_092-Severe-2-84-2-pro	P194_288-Asymptomatic-0-240-0-pro	P108_120-Severe-3-100-2-pro	P090_125-Severe-3-105-2-pro	P096_040-Severe-0-38-1-pro	P025_041-Mild-0-32-0-pro	P117_026-Severe-1-31-0-pro	P111_035-Severe-1-30-1-pro	P093_039-Severe-1-37-1-pro	P067_067-Mild-0-60-0-pro	P082_071-Death-5-63-5-pro	P020_072-Mild-0-64-0-pro	P130_224-Asymptomatic-0-179-0-pro	P129_223-Asymptomatic-0-178-0-pro	P074_075-Death-4-69-4-pro	P126_220-Asymptomatic-0-175-0-pro	P125_219-Asymptomatic-0-174-0-pro	P124_218-Asymptomatic-0-173-0-pro	P123_217-Asymptomatic-0-172-0-pro	P122_216-Asymptomatic-0-171-0-pro	P087_214-Critical-7-170-7-pro	P154_248-Asymptomatic-0-203-0-pro	P134_228-Asymptomatic-0-183-0-pro	P131_225-Asymptomatic-0-180-0-pro	P049_006-Mild-0-2-0-pro	P072_007-Death-2-6-1-pro	P139_233-Asymptomatic-0-188-0-pro	P140_234-Asymptomatic-0-189-0-pro	P153_247-Asymptomatic-0-202-0-pro	P136_230-Asymptomatic-0-185-0-pro	P180_274-Asymptomatic-0-229-0-pro	P179_273-Asymptomatic-0-228-0-pro	P085_213-Critical-6-164-6-pro	P177_271-Asymptomatic-0-226-0-pro	P098_108-Severe-2-92-0-pro	P062_068-Mild-0-95-0-pro	P010_168-Mild-0-162-0-pro	P112_113-Severe-2-96-0-pro	P171_265-Asymptomatic-0-220-0-pro	P092_020-Severe-0-17-0-pro	P091_021-Severe-0-16-0-pro	P099_019-Severe-0-18-0-pro	P077_107-Death-5-89-5-pro	P113_199-Severe-2-151-0-pro	P071_202-Mild-0-153-0-pro	P003_200-Mild-0-152-0-pro	P107_204-Severe-2-154-2-pro	P045_171-Mild-0-159-0-pro	P034_178-Mild-0-158-0-pro	P189_283-Asymptomatic-0-238-0-pro	P190_284-Asymptomatic-0-239-0-pro	P185_279-Asymptomatic-0-234-0-pro	P186_280-Asymptomatic-0-235-0-pro	P187_281-Asymptomatic-0-236-0-pro	P188_282-Asymptomatic-0-237-0-pro	P181_275-Asymptomatic-0-230-0-pro	P182_276-Asymptomatic-0-231-0-pro	P183_277-Asymptomatic-0-232-0-pro	P184_278-Asymptomatic-0-233-0-pro	P075_053-Death-3-48-3-pro	P105_047-Severe-1-46-1-pro	P078_030-Death-2-42-0-pro	P079_045-Death-0-43-0-pro	P028_004-Mild-0-1-0-pro	P042_167-Mild-0-146-0-pro	P051_160-Mild-0-147-0-pro	P056_176-Mild-0-144-0-pro	P032_170-Mild-0-145-0-pro	P030_141-Mild-0-142-0-pro	P055_174-Mild-0-143-0-pro	P015_163-Mild-0-140-0-pro	P026_169-Mild-0-141-0-pro	P160_254-Asymptomatic-0-209-0-pro	P159_253-Asymptomatic-0-208-0-pro	P083_083-Death-3-75-3-pro	P110_079-Severe-0-73-0-pro	P103_080-Severe-0-72-1-pro	P100_093-Severe-0-79-1-pro	P019_095-Mild-0-78-0-pro
COL15A1	2875.633439	121.7569041	133.2389105	4970.420072	132.6083575	235.3355033	313.8430025	1929.73856	1247.15715	297.7535133	5427.900691	2265.503368	1742.190803	147.1570949	1385.68743	75.41797772	16.463124	1765.822371	650.8097371	4063.613908	115.9300207	177.4332245	7160.086246	6530.753047	1426.454763	352.2834505	2199.765253	2309.023003	186.0658275	1830.731764	784.7431889	38.5551831	2143.977931	87.69312385	2029.609793	6169.132169	97.80968004	74.95442148	7490.670829	1927.471456	367.2248557	369.8208746	0.261898035	83.82060733	243.9445018	1728.401029	0.03848129	1582.019251	1403.505936	3513.599966	103.933041	9791.912697	357.9237615	151.1611377	1420.646778	1628.051114	74.41143658	255.0579018	2524.273453	231.9295012	1726.824019	774.1280018	3959.988897	2489.827538	5137.65778	4211.224406	1772.694164	5032.407625	106.7138682	257.7104141	3546.484483	4443.039062	14588.04243	880.2066585	1560.706435	149.2999476	33101.86495	292.7229125	3425.723223	133.7037916	55.57356442	160.9983542	27.37364649	1085.961047	301.446417	270.3422946	1995.374407	2719.928723	61.63652784	263.0639094	2198.937204	6792.175824	3517.244935	2067.748104	106.080294	1793.228577	4602.874143	1.673558665	1661.5094	1379.770342	230.6530851	4869.71758	1041.783945	1635.870353	5490.360747	312.7627876	199.1560468	330.4410413	29.96407007	1865.784361	359.0179745	146.7740106	451.9172699	121.2053169	198.7045087	107.2829461	2188.16425	7210.137314	316.9850226	1571.627041	3989.254445	9521.936417	70.66822934	1212.507569	4551.662935	1967.391488	1713.094117	6697.934906	1755.585507	47.63017258	189.8231561	6059.679435	2261.025378	1665.535928	251.6812156
COL18A1	12766.04962	5274.266775	7128.371102	14687.89449	15253.21153	306.4961902	224.9051323	7030.109571	6737.26929	5423.352393	24986.42884	14991.86951	8089.578394	11396.75442	15113.91643	19841.06313	10496.91553	4871.795803	24999.52668	16034.71877	252.9908826	5278.097588	16791.23134	13042.9379	8174.573352	4068.343728	12676.08791	32819.1208	16758.93394	17996.27653	5474.963343	7924.62444	25418.93878	11376.08067	6144.277457	21341.2219	15682.03517	7501.226813	16889.22245	17115.73267	16265.90452	4671.375782	11393.29838	407.4564459	3163.099646	12309.17064	2478.312399	9553.523791	5097.027989	24175.93942	20838.52351	17210.68394	7494.514152	207.0052966	5030.54576	15545.5763	24309.30707	7039.443761	20147.4434	12585.96417	5497.594108	13501.68916	24440.08852	9301.509253	22501.07378	13060.14496	397.9512845	9473.796911	7054.903628	4236.316373	13427.53936	9398.426739	7268.945735	282.0641566	4195.702498	22874.54204	14926.11369	165.202927	13428.7112	3854.397907	3461.196371	2011.523323	12451.98497	4324.961905	3838.805128	10538.58901	15293.87079	9079.776308	4927.05749	7307.496917	20040.227	20690.62938	8360.946985	7444.297674	91.1543421	21747.22378	16684.0515	6403.538447	9576.816875	4750.438811	77.41146255	10673.77659	3815.047568	23911.76379	31179.12304	6289.189191	14043.48407	14227.00506	6746.601576	12525.35654	519.9576052	5854.603975	13912.29713	4308.162134	818.3592428	4122.816142	8832.331219	6277.921569	505.546349	17930.48075	11291.61747	24061.36753	11676.02699	3857.782121	24475.5702	28110.73704	8682.852494	28285.467	14672.72001	4600.61728	4385.65363	14678.08066	10670.12658	7131.066191	8577.252996
COL1A1	1.603236799	2700.510177	65.28775264	65.67476605	177.1155458	460.2269065	305.0501886	173.5571686	57.93321018	1439.166066	3545.226876	230.0044623	50.48053563	1078.34555	398.1581739	4886.213441	83.56892162	5005.30997	1028.95964	700.7679515	17642.31584	11272.00128	3403.517636	12395.05515	2228.52554	619.8230432	2176.609839	2128.650485	215.7582769	1598.902565	6241.147662	1493.364204	1839.634865	262.786937	1904.656593	3104.156652	598.2794279	2783.797086	1429.327072	7384.615399	2336.668079	156.1502626	0.291376339	141.4242111	90.42470576	118.3469631	11.53206661	365.9912768	92.65198185	4802.105054	73.91971345	9841.816415	2977.155558	63.25725134	6.090653608	877.4227516	2569.575523	970.9657453	1491.318768	1099.227106	2705.91889	2168.383036	625.2802874	59.5001951	1791.210444	9247.131375	7305.39016	5403.630682	39.44102869	19.44306434	5816.948798	392.534069	209.2227716	542.4392588	541.46139	328.7335721	10155.92081	133.7745187	223.6550053	722.8155208	8732.943615	6144.574266	52.78239208	550.6667226	262.4242631	157.6530513	1822.352395	42.36538787	29097.62112	386.3370483	3564.736689	5338.976561	2442.990131	2141.892264	467.167431	1549.381378	1502.747943	8.601756014	15506.1796	1395.784383	403.1095903	2138.679259	106.6524937	2610.61886	4407.208606	119.5009073	29.75496595	165.2510645	315.5875721	165.9748999	121.0150929	153.0241518	101.0185521	51.84044677	143.1005146	4036.960177	440.1511819	39034.32604	1773.267439	4285.684555	8260.225261	354.2232866	6283.821307	300.5913382	166.6933905	407.3202752	982.2189414	242.7625641	142.6027115	383.9213418	10770.58985	1409.433271	145.3228905	123.3971243	11853.62079
COL1A2	430.87408	142.7005785	137.8329474	239.665577	156.5835198	225.921685	770.3314175	249.8013874	568.8865939	4160.82778	4682.032294	4609.610799	590.698825	343.9677579	241.1095384	7755.762177	410.1914592	4826.053187	261.8711394	165.8133973	413.5085902	3683.044722	82.74949277	126.1560979	96.17553232	159.5150398	543.7388433	86.74815222	2904.336701	2978.223357	139.0782538	1872.997502	414.914362	1786.64427	4452.867845	161.6046606	135.1376763	1249.773821	233.4765589	647.0514734	2123.782913	185.6533815	37.17395017	211.1714359	119.5349986	90.93177801	1.418236463	234.730426	100.6322447	521.0385826	827.5065585	285.0982165	2496.184766	414.6509064	7.861893019	180.1772791	349.9085966	618.862484	183.3999161	2318.527109	2678.282749	129.0573765	269.6908774	536.6768899	17.17840654	143.0128341	618.9862981	81.00326315	113.1826705	30.40858776	472.8426484	387.3664467	97.45391863	175.2301822	418.9898702	1126.223476	3900.595932	630.3020759	360.7152932	128.6325999	5414.430218	364.4872753	27.08888096	770.6706659	370.6311305	271.7177419	690.9015392	235.9924698	17644.11074	535.5201323	6046.885517	4069.398474	3003.873222	4224.813204	322.8508049	135.5471441	362.4873744	2999.588766	4300.868244	146.8210195	221.3561037	162.7279137	472.9777405	1733.689761	3366.73037	1701.1299	358.5651483	127.2515149	181.395842	986.4835385	205.4782638	268.1367963	198.0704569	38.34870912	339.7526402	3980.57787	190.345875	485.4237265	242.177681	527.5121269	9765.671339	120.626008	10398.93556	398.2367441	253.4654359	311.34152	2615.99776	300.7847732	133.8714977	447.0581163	339.9295497	136.1387647	782.8862336	341.3880051	6954.99576
COL4A2	6905.531099	115.1740506	79.99730992	4830.959357	225.0295739	109.5115352	355.9409249	224.7462255	200.7540955	150.7070368	7955.368314	2631.658531	67.95198033	214.365405	3041.014879	5472.94313	312.9978448	87.23517637	220.7794304	6220.178687	293.4294391	226.8644716	10211.10694	117.3380151	217.06099	649.863028	252.9438079	190.8096227	136.729091	466.5010682	238.5665431	1765.033338	5468.906418	4933.964294	77.67832878	29997.03818	6307.944625	163.5287726	6560.639666	17487.38028	123.948225	457.5256615	13.63969061	620.9759872	129.0335164	141.045655	0.447770082	135.091482	55.31391336	210.7092067	82.38410501	467.8247029	288.6428493	40.40692812	1.047001897	4450.447921	9.30214826	107.0208781	124.1194013	4815.631188	7058.212547	190.1511958	75.73095891	782.3664953	8712.770399	130.8517155	531.4269411	7514.371775	161.0986032	56.04495946	238.8408148	240.9869189	283.2374723	384.9812858	544.863133	85.05614469	41490.25633	420.17947	112.1220216	221.4815008	9797.996222	149.3620056	27.08643715	98.76364011	4646.729119	72.66089043	59.36396567	108.8470957	40586.26585	201.8804785	15511.95658	13583.43155	7420.310851	301.2024484	25.76006805	9885.182049	134.4081342	1.02275495	111.9287054	241.7137806	430.1244236	1540.632543	191.5258978	7322.727324	21940.74693	199.5036068	427.7400801	104.5342342	120.3046164	215.0545197	198.7701996	162.3477287	8194.873761	47.46925218	293.8559291	13.10424647	218.9229206	25603.99852	244.823904	10843.29274	9347.197616	11031.46327	14501.18582	207.3403626	105.1975362	7030.84805	254.0167477	90.48347687	208.1844428	175.9053566	162.6396088	136.4422778	6346.620795	5558.474075	9945.709587
COL6A3	0.777820497	22505.23096	47.9384373	240.3981264	41.0476947	458.5911457	741.5691981	212.7390236	18122.19754	1092.091249	195.2864941	472.8040592	287.2028305	366.1658551	2081.929398	60.14082375	379.1805082	81.72683167	280.9529297	635.0846318	10897.27753	775.6870215	8806.012764	1318.539485	2020.419702	331.7707627	30.281375	148.3418052	1885.237606	341.1806981	117.471922	378.7954638	1833.560837	119.5563612	278.2817953	1843.979894	487.9167537	323.2743711	559.1184279	147.8285108	5166.392764	354.8428096	0.25046997	360.2150772	121.1522559	86.98023925	426.982015	86.39436174	355.7758636	165.5903814	5260.53192	19612.67011	445.8474869	296.1062574	361.0655257	5918.074407	2007.528161	310.1225349	2289.006398	5823.907959	7068.548803	120.9442415	212.2513047	1936.201519	526.31765	190.180236	13160.39736	89.92657444	76.70608776	323.3329859	256.9555316	438.2191194	579.1870386	7185.041678	365.1190164	120.0643117	3485.246038	437.6789939	40.33764483	545.7359802	792.9513595	750.2636003	430.5675307	363.0462933	152.1812356	284.5740581	140.1694629	75.45256607	12022.42512	6071.475164	210.9015224	203.4034999	2259.901488	793.1546318	277.1394682	427.0473556	561.2528922	442.3487589	57.72719634	272.2086574	742.1178896	59.7484512	444.2273326	8452.815411	784.0224357	1854.000953	233.4747465	423.7612726	79.30447477	105.5047084	345.6833816	352.0176975	7994.881362	274.0380863	127.4782065	1099.365191	5458.035943	11450.831	554.7571686	248.951054	2497.209476	11427.94058	230.7445669	171.2622452	1313.858934	532.0786882	776.2026594	5863.371977	832.7956039	49.34134421	445.525652	7342.472236	11099.03441	678.4197125	408.9292696
COMP	24832.11322	6687.918077	3822.598866	15518.41013	10056.70148	5908.553027	11003.50946	6909.269736	6574.609716	28680.06096	28182.9619	24371.78621	391.9788208	6935.916235	9058.471504	8419.614533	7461.079834	6964.304896	2003.026413	7160.555115	3213.198672	5866.258905	4226.831424	25720.21229	2366.40372	119.1689347	10314.18702	11690.12941	15793.9151	6560.724114	4225.900636	5550.802319	5313.948424	25321.84858	6691.623778	32473.40442	5631.988372	4307.746774	7086.088802	14226.25955	2522.646868	3767.788244	4185.287779	5160.313429	7849.669896	12420.12213	5278.357458	9606.743148	6920.223944	2802.104394	4992.702403	6164.944793	1357.015364	4499.936818	5769.410416	4713.165577	2085.164185	8534.844423	11573.22546	1275.185081	15032.31518	3152.819408	3058.769037	3998.639875	2367.922568	8466.205839	11990.19939	4823.135948	7674.66057	9035.041798	6178.896747	10304.53348	14758.91433	6106.735864	4654.439856	7503.065618	39110.37802	8189.436212	5759.64521	12017.39427	9383.879941	19575.16123	11596.42112	5776.052981	4965.032651	7211.002216	6068.642081	4485.530263	23691.98455	9390.357706	12055.72447	14062.18628	16849.0131	7870.604443	3201.656485	6063.853526	8597.555092	8047.331898	10874.44303	2165.930702	10300.03722	11947.79029	2356.145258	4385.071314	18196.43199	4662.165295	9785.881856	9812.611861	12282.54658	4922.03619	9462.548078	13171.33729	4512.228367	18275.87424	12989.99	2383.1342	214.6473981	9582.250675	209.6872336	4658.700469	43005.75402	9578.823796	17234.89836	6860.902456	3820.265763	16095.50119	204.7247766	5979.826703	8731.061147	18959.20159	23.42003687	2400.98832	10236.3397	4669.400661	3485.057031
COPB1	29385.15993	6239.559993	43073.29381	20939.94845	19949.17978	14478.55556	6118.311267	16629.28386	18096.14859	120.1969607	15736.52081	37760.03784	8956953.588	12155.13604	54.95777907	16510.02072	16525.64212	34706.35295	5169.240822	10760.74587	13081.35377	18400.83864	18593.49736	100813.6524	20688.67399	13459.1277	33499.16628	43641.85487	211.7716863	179.9558902	62212.06397	10874.50838	20443.11993	101487.9679	7897.451244	7146.710831	17445.87177	8636.183785	19746.00258	30188.97555	12825.9614	17525.82527	10.10398612	10887.18691	28612.65316	12788171.31	8103.741561	8700.852824	6173.548198	28793.31586	13981.12876	15334.26503	27393.17309	6026.907135	7096.233123	10375.3271	21365.6838	11395.89497	28344.06797	6728.85254	12254.00598	36367.75904	13226.75904	8406.458908	76.18073902	13810.38712	1022.243996	119680.4277	68.73173242	8261.058085	9854.147902	161.1493302	20804.07567	8498.610804	8971.012148	11037.77889	14922.25648	20009.69963	10945.06908	2228.305401	7206818.792	8363.04749	5.965256241	11642.31018	33390.55378	10648.74019	3540541.902	167.6146018	8524.755434	6591.137262	9917.121529	37271.29845	21930.20199	24509.4512	22774.95495	21380.17972	273.5666306	12202.05578	10903063.36	422.2449039	24415.50859	26752.06245	19616.90946	16491.39351	35073.80597	7224.127199	15247.16481	9805.789728	25864.60305	12425.0682	8823.651648	12596.37847	284.6179888	15184.65647	18444.42125	4248368.179	8017.737449	21343.64817	10272.69937	79208.67864	58049.39256	18795.75986	24.00110302	33446.18383	19845.29792	15645.43304	146.4274912	15407.65837	11890.83395	15640.80916	23084.57002	11515.38447	14786.79207	258.7140952	49967.1042
CORO1A	32955.17292	11742.30227	9646.376002	12681.01698	8402.118513	10404.90664	13674.93732	5858.912424	15778.66635	2928.398814	2738.576849	6161.612928	1388.211577	1938.491441	2947.454526	3720.055062	2874.008414	1989.823083	7323.921994	1866.522637	8903.99261	9108.781756	9035.320551	10078.4628	9117.375317	3186.265961	2632.625988	11990.54505	2574.266321	2898.569675	17679.76024	10862.8387	6578.013483	13155.89638	5285.905545	46666.22219	4900.950296	9076.839236	4179.904484	43713.46654	1688.029557	6518.735259	23720.72821	8152.337535	18300.49625	12172.22224	9469.320047	6938.489554	14829.06299	30696.74194	4607.057248	1441.42838	8306.552277	16266.98625	7245.429861	14376.03733	9755.810164	1669.258475	10302.88418	3787.182764	2839.349425	6280.876427	25317.35134	5556.059562	10778.88292	17010.86095	19683.63474	1633.574448	8675.173344	9648.174064	24093.27497	8569.957236	9734.619678	17976.78987	8300.8057	15717.47927	13086.26608	6982.29918	33813.73144	17582.73306	697.7671357	10583.5639	9192.830343	14727.48058	14425.40847	16578.35522	35139.03886	9235.608162	19321.27461	12179.42851	4545.666037	8083.137255	4042.248473	7657.267542	4718.448593	4110.069345	7306.053435	5547.19167	9896.774489	1170.254583	3870.822318	5710.589158	8470.16454	6357.196776	38658.7819	3194.078091	461.0203678	944.1398884	8851.42893	1112.358075	1208.544349	597.3892817	644.4718219	1625.829314	814.6768474	16005.23423	11436.01082	14091.96113	3511.461617	3025.670124	34812.35976	9407.097748	4249.306727	2854.23461	3748.899175	13724.39212	3898.672625	4523.354686	9945.065723	15161.32436	3111.468661	1568.409554	6261.268657	1670.049651	3068.973749
CORO1C	2.674595983	460.9016013	3004.716851	85.60656287	51.71147874	369.2367165	766.0748301	295.737474	154.2533846	145.2990432	53.69084662	75.19357622	264.1729567	1659.247057	53.28295196	136.9216131	78.71892237	454.0399836	507.9703691	1832.440514	1558.096863	243.2221164	3629.574893	348.8952142	67.32361433	426.6513004	377.0742784	832.8098853	1010.232322	82.01412228	1343.813944	454.7319853	3474.474049	254.495268	128.5187632	886.2503157	313.5354898	2335.920452	2733.652586	297.8448957	238.8948489	3493.570576	24.13800851	279.487581	1240.718309	476.408835	12.72804435	736.2311705	677.1844363	569.6774562	2248.008975	347.2668229	3138.302577	559.9849954	479.0956682	8704.737758	2025.762124	92.09745268	6610.121616	1698.582775	1607.63955	444.4884814	5079.190221	1183.356137	1531.079479	639.5796239	462.8808925	69.30027803	74.57355324	816.2433977	534.7307089	8791.723568	6778.527616	1211.702598	498.8777475	1070.58345	5684.971889	349.6294356	464.714503	604.3460791	489.4877223	535.9421629	578.5858156	1213.268531	146.1536354	1077.93985	572.3738962	116.578419	9127.741947	387.1209842	786.0170497	230.2761796	239.5689302	3273.164716	51.12929242	1228.221017	3154.871239	1515.697041	108.0660533	222.8307107	561.0556699	587.9587498	2844.123545	2621.258901	204.3943571	333.7598058	290.6209143	153.6166187	47.13811786	53.0463289	98.49164881	164.5694779	388.0706437	29.46522695	121.0538812	45.41940844	169.2681893	373.4784102	5434.22773	227.309272	248.180623	348.6494417	5690.935252	48.01678321	153.3049719	9023.194757	533.3077228	181.9697138	64.90714785	107.8600739	689.3785463	327.8397995	867.6620751	1793.85727	1052.708801
CP	536690.3437	586104.2438	762134.541	480011.3103	750216.3134	754799.3676	450457.3555	687445.638	767057.8094	53045.42239	684674.5	308589.8224	158739.3086	875280.0458	216724.7876	242156.2535	844741.5263	215745.3292	457738.883	608468.2047	845927.2153	416665.414	847963.4227	379113.6162	275931.9958	847747.3334	447772.0611	470865.6768	170647.0293	288357.5337	562054.2272	1228015.729	1399801.8	301876.2195	858802.6283	560421.0465	781665.2674	1108452	994454.5855	370251.3138	1145591.856	996776.9291	293054.9303	837155.4277	573282.5606	249603.105	894402.0425	761507.2358	782656.1042	776260.8509	1440887.477	905048.3021	926291.1633	1116585.461	1141671.287	1327913.978	608231.0313	714502.7461	812549.2812	963545.2117	919537.1965	206904.1307	1244232.983	1469086.077	855598.9106	547625.6161	1314953.577	510420.5669	514592.4186	1031807.861	533372.5272	1484335.957	1021308.946	393205.7091	1439797.664	556134.9279	250360.6839	697031.5335	295633.5514	1102121.767	701255.9487	1077356.296	1019281.193	1224299.757	793385.4657	685244.1232	410409.7058	221304.5373	375900.8333	458913.4315	460161.2959	446375.104	402086.0522	327721.3784	590425.9936	1764089.283	1160541.395	614861.1805	193621.1078	821603.5339	851420.2754	1059460.829	251326.0028	664736.298	876520.7493	733106.4648	596265.2934	1088822.294	436979.1119	379255.5945	839071.4948	638351.71	577916.5072	1076439.137	216985.5857	147293.1848	914275.8748	956751.2492	789696.4357	347675.0034	393693.5926	881848.1711	196952.9855	499164.0149	537230.3731	493751.5291	231877.8082	1338948.593	422531.5222	248640.0044	864994.345	1364121.525	991153.3859	581451.3234	241747.6705
CPB2	524346.1886	358125.4547	79378.03453	158477.7536	404799.8108	194168.2705	16311.95918	274257.4528	319150.8335	68737.25982	604511.9989	136495.0711	146248.4511	81144.18383	190076.7397	175184.2137	29616.64788	105975.6625	232200.852	363621.6388	496761.6995	250267.2888	1071048.715	1116375.773	110300.4415	276418.3353	231487.3481	331767.5826	381252.7399	210053.3822	358157.6222	49506.9414	647004.7284	276322.0968	79932.98414	968876.5971	124054.0663	272069.8039	1146768.563	81888.09808	123608.9199	17757.93555	123306.3729	228453.101	68082.77213	215468.7006	33259.60743	340856.3348	245367.6897	435753.0117	73180.67995	323869.8962	16377.08193	365736.7846	293626.3407	287862.5309	111368.5875	208473.3205	86297.62231	55912.06854	21794.54387	430792.1962	479798.4662	43409.77336	302411.0918	188554.3672	188627.7607	275710.3499	162041.8527	129626.298	595085.6982	713945.4689	400277.3121	86733.05945	28695.77365	269070.5631	485713.9209	79481.54466	205809.728	403167.391	117877.4442	324251.8635	555281.6056	26229.90224	365332.5314	216950.5789	147602.6083	300888.5287	62965.89391	478228.9891	254498.9908	465069.4345	520454.1797	40798.32324	235265.1446	150062.9324	234598.8962	47634.07291	231933.0467	48997.04728	50971.81164	592802.37	56059.8075	417078.4454	645810.5842	215454.6515	1072237.562	1038080.137	512646.1909	443529.1469	95042.98389	1280791.919	1322619.375	1150498.044	195541.6017	260985.7606	75185.10104	384366.7782	573436.3365	121843.8611	155130.7715	417593.4217	154876.018	19175.00216	595106.1246	585257.2842	98007.94328	600275.8784	114301.3843	359181.8239	665939.7769	243311.9714	64885.3577	312862.1247	192021.5215
CPN1	264157.5593	306950.8735	180998.9484	115924.3707	334568.0467	111059.035	40815.94841	234166.9736	402231.1313	65121.407	204359.4936	313028.7649	66442.95882	362050.7566	121280.8387	122670.1511	263717.2213	203040.7644	352663.4165	348852.8175	562209.7547	394225.6304	944714.4305	155204.8365	632854.2757	181644.0546	423125.6736	379964.2159	122821.2998	130050.1583	687827.6136	510325.5401	439085.3334	682571.4281	342431.9451	130839.134	374129.8732	434036.0473	613525.1928	389459.8147	417505.0117	265937.8131	207088.2323	126121.1461	154722.0125	196118.0233	229555.229	221205.8417	420528.5139	278580.693	512687.5399	446595.2899	333208.385	287438.2437	469869.5887	585097.1681	446830.593	246499.5351	279303.5316	320776.8716	425452.6697	345484.8758	708414.8701	499135.2195	669628.4508	302955.0209	276213.3721	300061.2676	451830.962	568897.6752	106118.8485	535402.5557	383659.7252	150035.1129	230118.6331	96163.60429	345529.7773	142783.727	253386.3636	199663.239	183426.9631	325399.8161	435634.2201	375356.1096	313895.7848	278621.7311	339170.9917	176676.1924	113906.804	309579.1147	437486.8083	618828.3989	178895.9164	328078.4916	146001.2029	435750.6316	555128.7091	263022.1421	62340.8623	373993.4635	310588.253	720922.9893	238127.4037	622122.4013	232175.8868	269512.5483	344888.5673	354821.9488	157592.5905	129686.2032	247509.844	344759.3875	356344.8923	246617.71	122086.6917	146375.9045	552249.4036	320426.3065	316182.041	221716.6686	589252.9048	567357.1505	159818.6813	195230.4376	163775.5275	743448.2928	136963.1868	739675.9075	107549.6922	191122.498	179282.7204	552208.726	413620.8597	402232.4696	401243.0256
CPN2	2310.809699	9804.790913	70636.07944	2139.346259	6066.173979	51336.84697	17959.62592	9253.861171	2467.208918	245.1878543	2122.031049	2421.274581	2755.579261	95896.61029	2304.236559	1602.065369	116869.6575	2451.18502	52936.05782	149798.1976	42652.87445	14264.55579	37863.33792	3060.721495	3034.569716	65796.17381	2613.386738	2863.665067	1753.636723	2117.482924	4243.766196	49474.54641	78872.79622	2118.3252	103309.1369	1919.2337	30904.80389	50691.5673	38604.62825	501.9080255	116457.6043	28019.12398	1946.543554	44905.9166	2316.971559	2824.445505	50966.19185	9177.896041	85554.0541	3106.553081	87056.34799	63016.28259	57115.39878	66289.72282	68737.3918	53923.70782	44902.77606	2401.19779	43533.00411	91076.70578	71550.96281	3154.298965	88572.46809	230132.6365	31985.17597	2234.237597	115559.1835	2023.737172	245.4866377	87889.36421	1733.683043	60661.63993	47563.9477	3229.787069	46039.13381	1225.465819	66650.36982	6913.481775	2462.977682	34690.51313	52151.02218	67130.85655	45554.08086	50313.82043	5704.758268	2101.935013	2293.881278	2357.379496	72400.77651	4998.990604	2114.278983	4511.778823	567.4092884	78728.91525	14966.23051	75414.72176	57328.24803	60242.06527	1222.531845	85915.20994	74114.78547	21836.36807	77869.69904	47545.96298	154.9654883	11523.14785	23301.31557	38438.00822	1349.654255	1737.025201	69961.44418	47206.90732	40855.60513	23411.29842	1722.698078	1537.111186	63295.68276	30688.32832	11822.31405	2012.387266	2515.900061	47118.63777	3659.430802	7658.312257	4800.476796	60539.66662	2793.537168	31249.47669	158.9957999	2079.858176	13586.96793	60631.3666	91738.01114	51630.07166	95.29026222
